areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
nation,Northern Ireland,N92000002,2021-02-25,247,111729
nation,Northern Ireland,N92000002,2021-02-24,281,111482
nation,Northern Ireland,N92000002,2021-02-23,256,111201
nation,Northern Ireland,N92000002,2021-02-22,261,110945
nation,Northern Ireland,N92000002,2021-02-21,187,110684
nation,Northern Ireland,N92000002,2021-02-20,235,110497
nation,Northern Ireland,N92000002,2021-02-19,298,110262
nation,Northern Ireland,N92000002,2021-02-18,278,109964
nation,Northern Ireland,N92000002,2021-02-17,336,109686
nation,Northern Ireland,N92000002,2021-02-16,313,109350
nation,Northern Ireland,N92000002,2021-02-15,379,109037
nation,Northern Ireland,N92000002,2021-02-14,249,108658
nation,Northern Ireland,N92000002,2021-02-13,193,108409
nation,Northern Ireland,N92000002,2021-02-12,280,108216
nation,Northern Ireland,N92000002,2021-02-11,290,107936
nation,Northern Ireland,N92000002,2021-02-10,346,107646
nation,Northern Ireland,N92000002,2021-02-09,330,107300
nation,Northern Ireland,N92000002,2021-02-08,370,106970
nation,Northern Ireland,N92000002,2021-02-07,281,106600
nation,Northern Ireland,N92000002,2021-02-06,311,106319
nation,Northern Ireland,N92000002,2021-02-05,430,106008
nation,Northern Ireland,N92000002,2021-02-04,397,105578
nation,Northern Ireland,N92000002,2021-02-03,473,105181
nation,Northern Ireland,N92000002,2021-02-02,444,104708
nation,Northern Ireland,N92000002,2021-02-01,517,104264
nation,Northern Ireland,N92000002,2021-01-31,389,103747
nation,Northern Ireland,N92000002,2021-01-30,398,103358
nation,Northern Ireland,N92000002,2021-01-29,524,102960
nation,Northern Ireland,N92000002,2021-01-28,516,102436
nation,Northern Ireland,N92000002,2021-01-27,614,101920
nation,Northern Ireland,N92000002,2021-01-26,627,101306
nation,Northern Ireland,N92000002,2021-01-25,623,100679
nation,Northern Ireland,N92000002,2021-01-24,446,100056
nation,Northern Ireland,N92000002,2021-01-23,469,99610
nation,Northern Ireland,N92000002,2021-01-22,608,99141
nation,Northern Ireland,N92000002,2021-01-21,752,98533
nation,Northern Ireland,N92000002,2021-01-20,777,97781
nation,Northern Ireland,N92000002,2021-01-19,859,97004
nation,Northern Ireland,N92000002,2021-01-18,909,96145
nation,Northern Ireland,N92000002,2021-01-17,610,95236
nation,Northern Ireland,N92000002,2021-01-16,690,94626
nation,Northern Ireland,N92000002,2021-01-15,847,93936
nation,Northern Ireland,N92000002,2021-01-14,912,93089
nation,Northern Ireland,N92000002,2021-01-13,1058,92177
nation,Northern Ireland,N92000002,2021-01-12,1112,91119
nation,Northern Ireland,N92000002,2021-01-11,1262,90007
nation,Northern Ireland,N92000002,2021-01-10,879,88745
nation,Northern Ireland,N92000002,2021-01-09,999,87866
nation,Northern Ireland,N92000002,2021-01-08,1232,86867
nation,Northern Ireland,N92000002,2021-01-07,1234,85635
nation,Northern Ireland,N92000002,2021-01-06,1524,84401
nation,Northern Ireland,N92000002,2021-01-05,1614,82877
nation,Northern Ireland,N92000002,2021-01-04,2003,81263
nation,Northern Ireland,N92000002,2021-01-03,1628,79260
nation,Northern Ireland,N92000002,2021-01-02,1925,77632
nation,Northern Ireland,N92000002,2021-01-01,1247,75707
nation,Northern Ireland,N92000002,2020-12-31,1720,74460
nation,Northern Ireland,N92000002,2020-12-30,2225,72740
nation,Northern Ireland,N92000002,2020-12-29,2301,70515
nation,Northern Ireland,N92000002,2020-12-28,1383,68214
nation,Northern Ireland,N92000002,2020-12-27,1089,66831
nation,Northern Ireland,N92000002,2020-12-26,718,65742
nation,Northern Ireland,N92000002,2020-12-25,340,65024
nation,Northern Ireland,N92000002,2020-12-24,623,64684
nation,Northern Ireland,N92000002,2020-12-23,803,64061
nation,Northern Ireland,N92000002,2020-12-22,721,63258
nation,Northern Ireland,N92000002,2020-12-21,720,62537
nation,Northern Ireland,N92000002,2020-12-20,486,61817
nation,Northern Ireland,N92000002,2020-12-19,483,61331
nation,Northern Ireland,N92000002,2020-12-18,536,60848
nation,Northern Ireland,N92000002,2020-12-17,601,60312
nation,Northern Ireland,N92000002,2020-12-16,614,59711
nation,Northern Ireland,N92000002,2020-12-15,535,59097
nation,Northern Ireland,N92000002,2020-12-14,566,58562
nation,Northern Ireland,N92000002,2020-12-13,399,57996
nation,Northern Ireland,N92000002,2020-12-12,361,57597
nation,Northern Ireland,N92000002,2020-12-11,519,57236
nation,Northern Ireland,N92000002,2020-12-10,501,56717
nation,Northern Ireland,N92000002,2020-12-09,454,56216
nation,Northern Ireland,N92000002,2020-12-08,469,55762
nation,Northern Ireland,N92000002,2020-12-07,469,55293
nation,Northern Ireland,N92000002,2020-12-06,368,54824
nation,Northern Ireland,N92000002,2020-12-05,395,54456
nation,Northern Ireland,N92000002,2020-12-04,432,54061
nation,Northern Ireland,N92000002,2020-12-03,495,53629
nation,Northern Ireland,N92000002,2020-12-02,411,53134
nation,Northern Ireland,N92000002,2020-12-01,399,52723
nation,Northern Ireland,N92000002,2020-11-30,505,52324
nation,Northern Ireland,N92000002,2020-11-29,256,51819
nation,Northern Ireland,N92000002,2020-11-28,343,51563
nation,Northern Ireland,N92000002,2020-11-27,331,51220
nation,Northern Ireland,N92000002,2020-11-26,337,50889
nation,Northern Ireland,N92000002,2020-11-25,414,50552
nation,Northern Ireland,N92000002,2020-11-24,340,50138
nation,Northern Ireland,N92000002,2020-11-23,375,49798
nation,Northern Ireland,N92000002,2020-11-22,274,49423
nation,Northern Ireland,N92000002,2020-11-21,293,49149
nation,Northern Ireland,N92000002,2020-11-20,372,48856
nation,Northern Ireland,N92000002,2020-11-19,349,48484
nation,Northern Ireland,N92000002,2020-11-18,439,48135
nation,Northern Ireland,N92000002,2020-11-17,572,47696
nation,Northern Ireland,N92000002,2020-11-16,580,47124
nation,Northern Ireland,N92000002,2020-11-15,373,46544
nation,Northern Ireland,N92000002,2020-11-14,419,46171
nation,Northern Ireland,N92000002,2020-11-13,474,45752
nation,Northern Ireland,N92000002,2020-11-12,551,45278
nation,Northern Ireland,N92000002,2020-11-11,606,44727
nation,Northern Ireland,N92000002,2020-11-10,695,44121
nation,Northern Ireland,N92000002,2020-11-09,645,43426
nation,Northern Ireland,N92000002,2020-11-08,420,42781
nation,Northern Ireland,N92000002,2020-11-07,457,42361
nation,Northern Ireland,N92000002,2020-11-06,486,41904
nation,Northern Ireland,N92000002,2020-11-05,560,41418
nation,Northern Ireland,N92000002,2020-11-04,589,40858
nation,Northern Ireland,N92000002,2020-11-03,650,40269
nation,Northern Ireland,N92000002,2020-11-02,696,39619
nation,Northern Ireland,N92000002,2020-11-01,463,38923
nation,Northern Ireland,N92000002,2020-10-31,514,38460
nation,Northern Ireland,N92000002,2020-10-30,686,37946
nation,Northern Ireland,N92000002,2020-10-29,692,37260
nation,Northern Ireland,N92000002,2020-10-28,755,36568
nation,Northern Ireland,N92000002,2020-10-27,821,35813
nation,Northern Ireland,N92000002,2020-10-26,891,34992
nation,Northern Ireland,N92000002,2020-10-25,679,34101
nation,Northern Ireland,N92000002,2020-10-24,737,33422
nation,Northern Ireland,N92000002,2020-10-23,878,32685
nation,Northern Ireland,N92000002,2020-10-22,1076,31807
nation,Northern Ireland,N92000002,2020-10-21,1111,30731
nation,Northern Ireland,N92000002,2020-10-20,1062,29620
nation,Northern Ireland,N92000002,2020-10-19,1036,28558
nation,Northern Ireland,N92000002,2020-10-18,791,27522
nation,Northern Ireland,N92000002,2020-10-17,841,26731
nation,Northern Ireland,N92000002,2020-10-16,969,25890
nation,Northern Ireland,N92000002,2020-10-15,1106,24921
nation,Northern Ireland,N92000002,2020-10-14,1061,23815
nation,Northern Ireland,N92000002,2020-10-13,1081,22754
nation,Northern Ireland,N92000002,2020-10-12,1100,21673
nation,Northern Ireland,N92000002,2020-10-11,831,20573
nation,Northern Ireland,N92000002,2020-10-10,794,19742
nation,Northern Ireland,N92000002,2020-10-09,835,18948
nation,Northern Ireland,N92000002,2020-10-08,976,18113
nation,Northern Ireland,N92000002,2020-10-07,1026,17137
nation,Northern Ireland,N92000002,2020-10-06,802,16111
nation,Northern Ireland,N92000002,2020-10-05,709,15309
nation,Northern Ireland,N92000002,2020-10-04,611,14600
nation,Northern Ireland,N92000002,2020-10-03,620,13989
nation,Northern Ireland,N92000002,2020-10-02,697,13369
nation,Northern Ireland,N92000002,2020-10-01,481,12672
nation,Northern Ireland,N92000002,2020-09-30,641,12191
nation,Northern Ireland,N92000002,2020-09-29,388,11550
nation,Northern Ireland,N92000002,2020-09-28,295,11162
nation,Northern Ireland,N92000002,2020-09-27,271,10867
nation,Northern Ireland,N92000002,2020-09-26,264,10596
nation,Northern Ireland,N92000002,2020-09-25,244,10332
nation,Northern Ireland,N92000002,2020-09-24,282,10088
nation,Northern Ireland,N92000002,2020-09-23,219,9806
nation,Northern Ireland,N92000002,2020-09-22,170,9587
nation,Northern Ireland,N92000002,2020-09-21,135,9417
nation,Northern Ireland,N92000002,2020-09-20,123,9282
nation,Northern Ireland,N92000002,2020-09-19,160,9159
nation,Northern Ireland,N92000002,2020-09-18,168,8999
nation,Northern Ireland,N92000002,2020-09-17,168,8831
nation,Northern Ireland,N92000002,2020-09-16,129,8663
nation,Northern Ireland,N92000002,2020-09-15,107,8534
nation,Northern Ireland,N92000002,2020-09-14,119,8427
nation,Northern Ireland,N92000002,2020-09-13,91,8308
nation,Northern Ireland,N92000002,2020-09-12,104,8217
nation,Northern Ireland,N92000002,2020-09-11,73,8113
nation,Northern Ireland,N92000002,2020-09-10,78,8040
nation,Northern Ireland,N92000002,2020-09-09,98,7962
nation,Northern Ireland,N92000002,2020-09-08,56,7864
nation,Northern Ireland,N92000002,2020-09-07,72,7808
nation,Northern Ireland,N92000002,2020-09-06,101,7736
nation,Northern Ireland,N92000002,2020-09-05,90,7635
nation,Northern Ireland,N92000002,2020-09-04,129,7545
nation,Northern Ireland,N92000002,2020-09-03,106,7416
nation,Northern Ireland,N92000002,2020-09-02,90,7310
nation,Northern Ireland,N92000002,2020-09-01,64,7220
nation,Northern Ireland,N92000002,2020-08-31,53,7156
nation,Northern Ireland,N92000002,2020-08-30,35,7103
nation,Northern Ireland,N92000002,2020-08-29,42,7068
nation,Northern Ireland,N92000002,2020-08-28,84,7026
nation,Northern Ireland,N92000002,2020-08-27,77,6942
nation,Northern Ireland,N92000002,2020-08-26,71,6865
nation,Northern Ireland,N92000002,2020-08-25,65,6794
nation,Northern Ireland,N92000002,2020-08-24,45,6729
nation,Northern Ireland,N92000002,2020-08-23,51,6684
nation,Northern Ireland,N92000002,2020-08-22,42,6633
nation,Northern Ireland,N92000002,2020-08-21,80,6591
nation,Northern Ireland,N92000002,2020-08-20,71,6511
nation,Northern Ireland,N92000002,2020-08-19,41,6440
nation,Northern Ireland,N92000002,2020-08-18,43,6399
nation,Northern Ireland,N92000002,2020-08-17,52,6356
nation,Northern Ireland,N92000002,2020-08-16,20,6304
nation,Northern Ireland,N92000002,2020-08-15,22,6284
nation,Northern Ireland,N92000002,2020-08-14,57,6262
nation,Northern Ireland,N92000002,2020-08-13,51,6205
nation,Northern Ireland,N92000002,2020-08-12,39,6154
nation,Northern Ireland,N92000002,2020-08-11,38,6115
nation,Northern Ireland,N92000002,2020-08-10,44,6077
nation,Northern Ireland,N92000002,2020-08-09,25,6033
nation,Northern Ireland,N92000002,2020-08-08,27,6008
nation,Northern Ireland,N92000002,2020-08-07,16,5981
nation,Northern Ireland,N92000002,2020-08-06,17,5965
nation,Northern Ireland,N92000002,2020-08-05,29,5948
nation,Northern Ireland,N92000002,2020-08-04,17,5919
nation,Northern Ireland,N92000002,2020-08-03,18,5902
nation,Northern Ireland,N92000002,2020-08-02,9,5884
nation,Northern Ireland,N92000002,2020-08-01,10,5875
nation,Northern Ireland,N92000002,2020-07-31,13,5865
nation,Northern Ireland,N92000002,2020-07-30,10,5852
nation,Northern Ireland,N92000002,2020-07-29,11,5842
nation,Northern Ireland,N92000002,2020-07-28,13,5831
nation,Northern Ireland,N92000002,2020-07-27,12,5818
nation,Northern Ireland,N92000002,2020-07-26,1,5806
nation,Northern Ireland,N92000002,2020-07-25,4,5805
nation,Northern Ireland,N92000002,2020-07-24,14,5801
nation,Northern Ireland,N92000002,2020-07-23,12,5787
nation,Northern Ireland,N92000002,2020-07-22,8,5775
nation,Northern Ireland,N92000002,2020-07-21,12,5767
nation,Northern Ireland,N92000002,2020-07-20,3,5755
nation,Northern Ireland,N92000002,2020-07-19,3,5752
nation,Northern Ireland,N92000002,2020-07-18,7,5749
nation,Northern Ireland,N92000002,2020-07-17,8,5742
nation,Northern Ireland,N92000002,2020-07-16,19,5734
nation,Northern Ireland,N92000002,2020-07-15,15,5715
nation,Northern Ireland,N92000002,2020-07-14,7,5700
nation,Northern Ireland,N92000002,2020-07-13,3,5693
nation,Northern Ireland,N92000002,2020-07-12,4,5690
nation,Northern Ireland,N92000002,2020-07-11,6,5686
nation,Northern Ireland,N92000002,2020-07-10,4,5680
nation,Northern Ireland,N92000002,2020-07-09,5,5676
nation,Northern Ireland,N92000002,2020-07-08,6,5671
nation,Northern Ireland,N92000002,2020-07-07,5,5665
nation,Northern Ireland,N92000002,2020-07-06,8,5660
nation,Northern Ireland,N92000002,2020-07-05,2,5652
nation,Northern Ireland,N92000002,2020-07-04,1,5650
nation,Northern Ireland,N92000002,2020-07-03,8,5649
nation,Northern Ireland,N92000002,2020-07-02,3,5641
nation,Northern Ireland,N92000002,2020-07-01,4,5638
nation,Northern Ireland,N92000002,2020-06-30,2,5634
nation,Northern Ireland,N92000002,2020-06-29,4,5632
nation,Northern Ireland,N92000002,2020-06-28,5,5628
nation,Northern Ireland,N92000002,2020-06-27,4,5623
nation,Northern Ireland,N92000002,2020-06-26,3,5619
nation,Northern Ireland,N92000002,2020-06-25,5,5616
nation,Northern Ireland,N92000002,2020-06-24,4,5611
nation,Northern Ireland,N92000002,2020-06-23,8,5607
nation,Northern Ireland,N92000002,2020-06-22,4,5599
nation,Northern Ireland,N92000002,2020-06-21,3,5595
nation,Northern Ireland,N92000002,2020-06-20,5,5592
nation,Northern Ireland,N92000002,2020-06-19,12,5587
nation,Northern Ireland,N92000002,2020-06-18,7,5575
nation,Northern Ireland,N92000002,2020-06-17,5,5568
nation,Northern Ireland,N92000002,2020-06-16,11,5563
nation,Northern Ireland,N92000002,2020-06-15,19,5552
nation,Northern Ireland,N92000002,2020-06-14,8,5533
nation,Northern Ireland,N92000002,2020-06-13,10,5525
nation,Northern Ireland,N92000002,2020-06-12,10,5515
nation,Northern Ireland,N92000002,2020-06-11,10,5505
nation,Northern Ireland,N92000002,2020-06-10,16,5495
nation,Northern Ireland,N92000002,2020-06-09,11,5479
nation,Northern Ireland,N92000002,2020-06-08,14,5468
nation,Northern Ireland,N92000002,2020-06-07,5,5454
nation,Northern Ireland,N92000002,2020-06-06,8,5449
nation,Northern Ireland,N92000002,2020-06-05,23,5441
nation,Northern Ireland,N92000002,2020-06-04,11,5418
nation,Northern Ireland,N92000002,2020-06-03,11,5407
nation,Northern Ireland,N92000002,2020-06-02,20,5396
nation,Northern Ireland,N92000002,2020-06-01,24,5376
nation,Northern Ireland,N92000002,2020-05-31,26,5352
nation,Northern Ireland,N92000002,2020-05-30,12,5326
nation,Northern Ireland,N92000002,2020-05-29,20,5314
nation,Northern Ireland,N92000002,2020-05-28,28,5294
nation,Northern Ireland,N92000002,2020-05-27,33,5266
nation,Northern Ireland,N92000002,2020-05-26,27,5233
nation,Northern Ireland,N92000002,2020-05-25,39,5206
nation,Northern Ireland,N92000002,2020-05-24,30,5167
nation,Northern Ireland,N92000002,2020-05-23,53,5137
nation,Northern Ireland,N92000002,2020-05-22,33,5084
nation,Northern Ireland,N92000002,2020-05-21,56,5051
nation,Northern Ireland,N92000002,2020-05-20,74,4995
nation,Northern Ireland,N92000002,2020-05-19,72,4921
nation,Northern Ireland,N92000002,2020-05-18,62,4849
nation,Northern Ireland,N92000002,2020-05-17,36,4787
nation,Northern Ireland,N92000002,2020-05-16,39,4751
nation,Northern Ireland,N92000002,2020-05-15,66,4712
nation,Northern Ireland,N92000002,2020-05-14,73,4646
nation,Northern Ireland,N92000002,2020-05-13,75,4573
nation,Northern Ireland,N92000002,2020-05-12,91,4498
nation,Northern Ireland,N92000002,2020-05-11,74,4407
nation,Northern Ireland,N92000002,2020-05-10,61,4333
nation,Northern Ireland,N92000002,2020-05-09,54,4272
nation,Northern Ireland,N92000002,2020-05-08,72,4218
nation,Northern Ireland,N92000002,2020-05-07,97,4146
nation,Northern Ireland,N92000002,2020-05-06,80,4049
nation,Northern Ireland,N92000002,2020-05-05,71,3969
nation,Northern Ireland,N92000002,2020-05-04,74,3898
nation,Northern Ireland,N92000002,2020-05-03,53,3824
nation,Northern Ireland,N92000002,2020-05-02,89,3771
nation,Northern Ireland,N92000002,2020-05-01,97,3682
nation,Northern Ireland,N92000002,2020-04-30,115,3585
nation,Northern Ireland,N92000002,2020-04-29,91,3470
nation,Northern Ireland,N92000002,2020-04-28,74,3379
nation,Northern Ireland,N92000002,2020-04-27,71,3305
nation,Northern Ireland,N92000002,2020-04-26,44,3234
nation,Northern Ireland,N92000002,2020-04-25,52,3190
nation,Northern Ireland,N92000002,2020-04-24,82,3138
nation,Northern Ireland,N92000002,2020-04-23,72,3056
nation,Northern Ireland,N92000002,2020-04-22,96,2984
nation,Northern Ireland,N92000002,2020-04-21,131,2888
nation,Northern Ireland,N92000002,2020-04-20,112,2757
nation,Northern Ireland,N92000002,2020-04-19,41,2645
nation,Northern Ireland,N92000002,2020-04-18,85,2604
nation,Northern Ireland,N92000002,2020-04-17,154,2519
nation,Northern Ireland,N92000002,2020-04-16,138,2365
nation,Northern Ireland,N92000002,2020-04-15,133,2227
nation,Northern Ireland,N92000002,2020-04-14,95,2094
nation,Northern Ireland,N92000002,2020-04-13,106,1999
nation,Northern Ireland,N92000002,2020-04-12,73,1893
nation,Northern Ireland,N92000002,2020-04-11,67,1820
nation,Northern Ireland,N92000002,2020-04-10,94,1753
nation,Northern Ireland,N92000002,2020-04-09,99,1659
nation,Northern Ireland,N92000002,2020-04-08,102,1560
nation,Northern Ireland,N92000002,2020-04-07,129,1458
nation,Northern Ireland,N92000002,2020-04-06,105,1329
nation,Northern Ireland,N92000002,2020-04-05,60,1224
nation,Northern Ireland,N92000002,2020-04-04,86,1164
nation,Northern Ireland,N92000002,2020-04-03,102,1078
nation,Northern Ireland,N92000002,2020-04-02,105,976
nation,Northern Ireland,N92000002,2020-04-01,101,871
nation,Northern Ireland,N92000002,2020-03-31,111,770
nation,Northern Ireland,N92000002,2020-03-30,84,659
nation,Northern Ireland,N92000002,2020-03-29,62,575
nation,Northern Ireland,N92000002,2020-03-28,76,513
nation,Northern Ireland,N92000002,2020-03-27,67,437
nation,Northern Ireland,N92000002,2020-03-26,76,370
nation,Northern Ireland,N92000002,2020-03-25,56,294
nation,Northern Ireland,N92000002,2020-03-24,41,238
nation,Northern Ireland,N92000002,2020-03-23,41,197
nation,Northern Ireland,N92000002,2020-03-22,18,156
nation,Northern Ireland,N92000002,2020-03-21,20,138
nation,Northern Ireland,N92000002,2020-03-20,17,118
nation,Northern Ireland,N92000002,2020-03-19,14,101
nation,Northern Ireland,N92000002,2020-03-18,13,87
nation,Northern Ireland,N92000002,2020-03-17,8,74
nation,Northern Ireland,N92000002,2020-03-16,8,66
nation,Northern Ireland,N92000002,2020-03-15,2,58
nation,Northern Ireland,N92000002,2020-03-14,10,56
nation,Northern Ireland,N92000002,2020-03-13,11,46
nation,Northern Ireland,N92000002,2020-03-12,4,35
